program_order,program_id,program_en,program_zh,program_short_en,program_short_zh,program_kind_en,program_kind_zh,program_color,program_blurb_en,program_blurb_zh,program_film_count,order_in_program,film_id,title_en,title_zh,year,director,director_zh,runtime_min,country,country_zh,language,format_tags,synopsis_en,synopsis_zh,poster_url,imdb_id,imdb_url,tmdb_id
6,new-horizons-imax,New Horizons · IMAX,新视野 ｜ IMAX,IMAX,IMAX,Format Showcase,格式展映,#0f5f3f,Eight titles in true IMAX presentation — including restored concert films.,八部 IMAX 呈现的影片——包含修复版演唱会电影。,8,6,new-horizons-imax-epic-elvis-presley-in-concert,EPIC: ELVIS PRESLEY IN CONCERT,传奇：演唱的猫王,2025,—,—,92,USA,美国,English,IMAX,A new IMAX concert document built from restored archival footage of Elvis Presley in performance.,由修复档案影像构成的 IMAX 演唱会纪录：埃尔维斯·普雷斯利的现场。,https://image.tmdb.org/t/p/w500/2K2NH5dforjT9kLcUC0eeBpdZkC.jpg,tt35003538,https://www.imdb.com/title/tt35003538/,1445363
6,new-horizons-imax,New Horizons · IMAX,新视野 ｜ IMAX,IMAX,IMAX,Format Showcase,格式展映,#0f5f3f,Eight titles in true IMAX presentation — including restored concert films.,八部 IMAX 呈现的影片——包含修复版演唱会电影。,8,7,new-horizons-imax-stormbound,STORMBOUND,风暴边缘,2025,—,—,104,USA,美国,English,IMAX,A 2025 IMAX feature; full credits to be confirmed at festival.,2025 年 IMAX 长片，详细资料待电影节公布。,https://image.tmdb.org/t/p/w500/iBcfLL7xkvsDPg0KAVFHLkg4Hp.jpg,tt24222232,https://www.imdb.com/title/tt24222232/,1183999
6,new-horizons-imax,New Horizons · IMAX,新视野 ｜ IMAX,IMAX,IMAX,Format Showcase,格式展映,#0f5f3f,Eight titles in true IMAX presentation — including restored concert films.,八部 IMAX 呈现的影片——包含修复版演唱会电影。,8,8,new-horizons-imax-weapons,WEAPONS,凶器,2025,Zach Cregger,扎克·克莱格,128,USA,美国,English,IMAX,A small town. Seventeen children walk out of their houses at exactly 2:17 a.m. None of them comes back.,一座小镇。十七个孩子在凌晨 2 点 17 分整一齐离家出走，无一归来。,https://image.tmdb.org/t/p/w500/cpf7vsRZ0MYRQcnLWteD5jK9ymT.jpg,tt26581740,https://www.imdb.com/title/tt26581740/,1078605
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,1,tribute-memorial-phony-phoenixes,PHONY PHOENIXES,假凤虚凰,1947,Huang Zuolin,黄佐临,92,China,中国,Mandarin,,"A 1947 Shanghai screwball: two impostors meet at a marriage broker's, each convinced the other is rich.",1947 年的上海闹剧：两个冒名顶替者在媒人处相遇，各自以为对方是富翁。,https://image.tmdb.org/t/p/w500/nG1qZ5VknDxO3dfrvMLaDhOycP5.jpg,tt5855500,https://www.imdb.com/title/tt5855500/,531020
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,2,tribute-memorial-sorrows-and-joys-of-a-middle-aged-man,SORROWS AND JOYS OF A MIDDLE-AGED MAN,哀乐中年,1949,Sang Hu,桑弧,110,China,中国,Mandarin,4K,"Shanghai, 1949. A widowed teacher and the women, students, and obligations around him.",1949 年的上海。丧偶教师与他身边的女性、学生、责任。,https://image.tmdb.org/t/p/w500/AqCK01SRpb7X2vQtTMq0rUpqjHI.jpg,tt1580409,https://www.imdb.com/title/tt1580409/,176628
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,3,tribute-memorial-murder-in-405,MURDER IN 405,405谋杀案,1980,Shen Yaoting,沈耀庭,109,China,中国,Mandarin,,"An early-Reform-era Chinese mystery: a hospital ward, a corpse, an investigator from Shanghai.",改革开放初年的中国推理：医院 405 病房、一具尸体，与来自上海的调查者。,https://image.tmdb.org/t/p/w500/f4CGKPCzBUShEo0ggk931gQYMe.jpg,tt0339981,https://www.imdb.com/title/tt0339981/,524498
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,4,tribute-memorial-contempt,CONTEMPT,蔑视,1963,Jean-Luc Godard,让-吕克·戈达尔,102,France / Italy,法国／意大利,French,4K,"A screenwriter in Capri loses his wife between scenes. Bardot, Piccoli, Fritz Lang as himself.",卡普里岛上，一位编剧在两场戏之间失去了妻子。芭铎、皮科利，弗里茨·朗本色出演。,https://image.tmdb.org/t/p/w500/kNElbRcp4Qz6wmJ9kH5vdY004Hq.jpg,tt0057345,https://www.imdb.com/title/tt0057345/,266
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,5,tribute-memorial-annie-hall,ANNIE HALL,安妮·霍尔,1977,Woody Allen,伍迪·艾伦,93,USA,美国,English,4K,"Alvy Singer, neurotic New York comedian, looks back on a relationship that didn't last but mattered.",纽约神经质喜剧演员阿尔维·辛格回望一段未能持续、却至关重要的关系。,https://image.tmdb.org/t/p/w500/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,tt0075686,https://www.imdb.com/title/tt0075686/,703
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,6,tribute-memorial-stand-by-me,STAND BY ME,伴我同行,1986,Rob Reiner,罗伯·莱纳,89,USA,美国,English,4K,Four boys walk along the train tracks to find a body. A coming-of-age dispatch.,四个男孩沿着铁路寻找一具尸体。一篇成长报告。,https://image.tmdb.org/t/p/w500/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,,https://www.imdb.com/find/?q=STAND+BY+ME+1986&s=tt&ttype=ft,235
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,7,tribute-memorial-when-harry-met-sally,WHEN HARRY MET SALLY…,当哈利遇到莎莉,1989,Rob Reiner,罗伯·莱纳,96,USA,美国,English,4K,"Twelve years of meeting, missing, becoming friends, and the famous deli scene in between.",十二年的相遇与擦身、成为朋友——以及那场著名的熟食店戏。,https://image.tmdb.org/t/p/w500/rFOiFUhTMtDetqCGClC9PIgnC1P.jpg,tt0098635,https://www.imdb.com/title/tt0098635/,639
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,8,tribute-memorial-misery,MISERY,危情十日,1990,Rob Reiner,罗伯·莱纳,107,USA,美国,English,4K,A writer's number-one fan saves him from a snowstorm and into something worse.,一位作家'第一粉丝'将他从暴风雪中救起，却把他带向更糟的处境。,https://image.tmdb.org/t/p/w500/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,tt0100157,https://www.imdb.com/title/tt0100157/,1700
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,9,tribute-memorial-a-few-good-men,A FEW GOOD MEN,好人寥寥,1992,Rob Reiner,罗伯·莱纳,138,USA,美国,English,4K,"Two Marines in Guantanamo, a court martial, and a colonel asked whether he can handle the truth.",关塔那摩两名海军陆战队员、一场军事法庭，与一位被问及'能否承受真相'的上校。,https://image.tmdb.org/t/p/w500/rLOk4z9zL1tTukIYV56P94aZXKk.jpg,tt0104257,https://www.imdb.com/title/tt0104257/,881
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,10,tribute-memorial-the-bucket-list,THE BUCKET LIST,遗愿清单,2007,Rob Reiner,罗伯·莱纳,97,USA,美国,English,,"Two terminally ill men leave the hospital with a list. Jack Nicholson, Morgan Freeman.",两位末期病人带着一份清单离开医院。杰克·尼科尔森、摩根·弗里曼主演。,https://image.tmdb.org/t/p/w500/idbNSe8zsYKQL97dJApfOrDSdya.jpg,tt0825232,https://www.imdb.com/title/tt0825232/,7350
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,11,tribute-memorial-flipped,FLIPPED,怦然心动,2010,Rob Reiner,罗伯·莱纳,90,USA,美国,English,,"Two narrators, one street. He thinks she's strange. She knows he's the boy from the day she moved in.",两位旁白，一条街道。他觉得她奇怪；她从搬进来那天就认定，是他。,https://image.tmdb.org/t/p/w500/6zDYFigohwncqFL00MKbFV01dWb.jpg,tt0817177,https://www.imdb.com/title/tt0817177/,43949
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,12,tribute-memorial-family-nest,FAMILY NEST,居巢,1979,Béla Tarr,贝拉·塔尔,100,Hungary,匈牙利,Hungarian,4K,Tarr's first feature: a young couple in a tiny Budapest flat shared with the husband's parents.,塔尔的处女作：一对年轻夫妇，住在与丈夫父母合用的狭小布达佩斯公寓。,https://image.tmdb.org/t/p/w500/tNizybxpOcOAkBzzOyRGVJ323pF.jpg,tt0077383,https://www.imdb.com/title/tt0077383/,48318
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,13,tribute-memorial-the-outsider,THE OUTSIDER,异乡人,1981,Béla Tarr,贝拉·塔尔,145,Hungary,匈牙利,Hungarian,4K,A drifting musician moves between gigs and lovers and jobs that won't keep.,一位漂泊的乐手在演出、情人与留不住的工作之间游走。,https://image.tmdb.org/t/p/w500/uUwEsMg1BlMm2nwCY9l2XlNEfPV.jpg,tt0083151,https://www.imdb.com/title/tt0083151/,128043
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,14,tribute-memorial-the-prefab-people,THE PREFAB PEOPLE,积木人生,1982,Béla Tarr,贝拉·塔尔,82,Hungary,匈牙利,Hungarian,,A marriage filmed in fifteen minutes of long takes and a decade of grievance.,一段婚姻，由十几分钟的长镜头与十年积怨拍成。,https://image.tmdb.org/t/p/w500/7CnQdDj9lq45OA2wRJpsoIxYRto.jpg,tt0084465,https://www.imdb.com/title/tt0084465/,60261
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,15,tribute-memorial-almanac-of-fall,ALMANAC OF FALL,秋天年鉴,1984,Béla Tarr,贝拉·塔尔,119,Hungary,匈牙利,Hungarian,,"Five people circle each other in a decaying apartment, in red and green light. Tarr's chromatic chamber drama.",五人在一处衰败公寓内彼此盘旋，红与绿的灯光下。塔尔的色彩室内剧。,https://image.tmdb.org/t/p/w500/w1zFwAX87FwLvx9JEHnhFCf5kZj.jpg,tt0087855,https://www.imdb.com/title/tt0087855/,74903
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,16,tribute-memorial-damnation,DAMNATION,诅咒,1988,Béla Tarr,贝拉·塔尔,120,Hungary,匈牙利,Hungarian,4K,A man in a rain-soaked mining town informs on the husband of the woman he loves. Tarr finds his style.,雨水浸透的矿镇里，一个男人向当局告发他所爱女人的丈夫。塔尔自此找到自己的风格。,https://image.tmdb.org/t/p/w500/iW1WHmZEk9QTeY4qp7gjaDcCPDS.jpg,tt0095475,https://www.imdb.com/title/tt0095475/,20122
7,tribute-memorial,Tribute · In Memoriam,向大师致敬｜特别纪念,In Memoriam,特别纪念,Tribute,向大师致敬,#3a3a3a,"Programs of remembrance — Yi Wen, Godard, Reiner, Rob Reiner's circle, Ke Jin, Béla Tarr.",致敬过往：易文、戈达尔、罗伯·莱纳一脉，及贝拉·塔尔的全景式回顾。,29,17,tribute-memorial-satan-s-tango,SATAN’S TANGO,撒旦探戈,1994,Béla Tarr,,432,"Germany, Hungary, Switzerland",,HU,4K,"Inhabitants of a small village in Hungary deal with the effects of the fall of Communism. The town's source of revenue, a factory, has closed, and the locals, who include a doctor and three couples, await a cash payment offered in the wake of the shuttering. Irimias, a villager thought to be dead, returns and, unbeknownst to the locals, is a police informant. In a scheme, he persuades the villagers to form a commune with him.",“片长七小时却每一分钟皆雷霆万钧，引人入胜。但愿在我有生之年，年年都重看一遍。”——苏珊‧桑塔格 开场八分钟的推轨镜头，已道出此片的史诗气魄。牛群从牛棚涌出，摄影机隔 着 一列破旧的农居追踪，有趣的是牠们一路盲目前冲，一路还试图交配。塔可夫斯基式的画面，却是教人屏息的典型塔尔风格，妙笔一挥预告一个集体农场如何走向灭亡。故事始于传闻已死的骗子重临村子，他要骗走农场收入 ，却给村民认定是大救星。接 着 上演一个悲剧，然后是一个讽刺故事。全片十二章的结构正如 Krashnahorkai 的原着，启发自六步踏前、六步退后的探戈舞，不同视角有时重複同一剧情。农场最终的命运暗喻九十年代初共产主义的破产，同时也是人类共同命运的观照。全片最精采两段，一是担当叙事者的医生偷偷记录村民活动，他蹒跚买醉的跟镜，成为最感人的观影存在体验。另一段女孩虐猫，亦写下影史上有数的伤感时刻。没有故弄玄虚，一种交代故事的坦率，让演员在真实时间存在，让观众随他们的情态同步呼吸，箇中有导演对电影最大的深情与敬意。七个半小时的每个镜头，个个都是不朽──没有想当然的静止，而是自有一种有机的内在节奏。像小津和德莱叶，塔尔深谙长镜头的真谛。这是必须去经历的，一生难逢的观影经验。,https://image.tmdb.org/t/p/w500/y38z0v4HJ12MHiKddLEoFlvPiBt.jpg,tt0111341,https://www.imdb.com/title/tt0111341/,31414
